128;66.67
128.5;66.67
129;66.9
129.5;66.9
130;67.13
130.5;67.13
131;67.36
131.5;67.36
132;67.59
132.5;67.82
133;67.82
133.5;68.04
134;68.04
134.5;68.26
135;68.26
135.5;68.48
136;68.48
136.5;68.7
137;68.91
137.5;68.91
138;69.13
138.5;69.13
139;69.34
139.5;69.34
140;69.55
140.5;69.55
141;69.76
141.5;69.96
142;69.96
142.5;70.16
143;70.16
143.5;70.36
144;70.36
144.5;70.55
145;70.55
145.5;70.74
146;70.94
146.5;70.94
147;71.12
147.5;71.12
148;71.31
148.5;71.31
149;71.5
149.5;71.5
150;71.68
150.5;71.86
151;71.86
151.5;72.04
152;72.04
152.5;72.22
153;72.22
153.5;72.39
154;72.39
154.5;72.55
155;72.72
155.5;72.72
156;72.89
156.5;72.89
157;73.05
157.5;73.05
158;73.21
158.5;73.21
159;73.37
159.5;73.53
160;73.53
160.5;73.69
161;73.69
161.5;73.85
162;73.85
162.5;74.01
163;74.01
163.5;74.17
164;74.33
164.5;74.33
165;74.48
165.5;74.48
166;74.64
166.5;74.64
167;74.8
167.5;74.8
168;74.95
168.5;75.11
169;75.11
169.5;75.27
170;75.27
170.5;75.42
171;75.42
171.5;75.58
172;75.58
172.5;75.73
173;75.88
173.5;75.88
174;76.03
174.5;76.03
175;76.18
175.5;76.18
176;76.33
176.5;76.33
177;76.48
177.5;76.63
178;76.63
178.5;76.77
179;76.77
179.5;76.92
180;76.92
180.5;77.06
181;77.06
181.5;77.2
182;77.35
182.5;77.35
183;77.49
183.5;77.49
184;77.63
184.5;77.63
185;77.76
185.5;77.9
186;77.9
186.5;78.04
187;78.04
187.5;78.18
188;78.18
188.5;78.31
189;78.31
189.5;78.45
190;78.59
190.5;78.59
191;78.72
191.5;78.72
192;78.86
192.5;78.86
193;78.99
193.5;78.99
194;79.12
194.5;79.25
195;79.25
195.5;79.38
196;79.38
196.5;79.5
197;79.5
197.5;79.63
198;79.63
198.5;79.75
199;79.88
199.5;79.88
200;80
200.5;80
201;80.12
201.5;80.12
202;80.24
202.5;80.24
203;80.36
203.5;80.48
204;80.48
204.5;80.61
205;80.61
205.5;80.73
206;80.73
206.5;80.84
207;80.84
207.5;80.96
208;81.07
208.5;81.07
209;81.19
209.5;81.19
210;81.3
210.5;81.3
211;81.41
211.5;81.41
212;81.52
212.5;81.63
213;81.63
213.5;81.74
214;81.74
214.5;81.85
215;81.85
215.5;81.95
216;81.95
216.5;82.06
217;82.16
217.5;82.16
218;82.26
218.5;82.26
219;82.36
219.5;82.36
220;82.47
220.5;82.47
221;82.57
221.5;82.67
222;82.67
222.5;82.77
223;82.77
223.5;82.87
224;82.87
224.5;82.97
225;82.97
225.5;83.06
226;83.16
226.5;83.16
227;83.26
227.5;83.26
228;83.35
228.5;83.35
229;83.44
229.5;83.53
230;83.53
230.5;83.62
231;83.62
231.5;83.71
232;83.71
232.5;83.79
233;83.79
233.5;83.88
234;83.97
234.5;83.97
235;84.05
235.5;84.05
236;84.14
236.5;84.14
237;84.23
237.5;84.23
238;84.32
238.5;84.4
239;84.4
239.5;84.49
240;84.49
240.5;84.57
241;84.57
241.5;84.65
242;84.65
242.5;84.74
243;84.82
243.5;84.82
244;84.9
244.5;84.9
245;84.99
245.5;84.99
246;85.07
246.5;85.07
247;85.15
247.5;85.23
248;85.23
248.5;85.31
249;85.31
249.5;85.39
250;85.39
250.5;85.47
251;85.47
251.5;85.55
252;85.63
252.5;85.63
253;85.71
253.5;85.71
254;85.79
254.5;85.79
255;85.87
255.5;85.95
256;85.95
256.5;86.03
257;86.03
257.5;86.11
258;86.11
258.5;86.19
259;86.19
259.5;86.27
260;86.35
260.5;86.35
261;86.43
261.5;86.43
262;86.51
262.5;86.51
263;86.58
263.5;86.58
264;86.66
264.5;86.74
265;86.74
265.5;86.81
266;86.81
266.5;86.89
267;86.89
267.5;86.97
268;86.97
268.5;87.04
269;87.11
269.5;87.11
270;87.19
270.5;87.19
271;87.26
271.5;87.26
272;87.34
272.5;87.34
273;87.41
273.5;87.49
274;87.49
274.5;87.56
275;87.56
275.5;87.63
276;87.63
276.5;87.7
277;87.77
277.5;87.77
278;87.84
278.5;87.84
279;87.92
279.5;87.92
280;87.99
280.5;87.99
281;88.06
281.5;88.13
282;88.13
282.5;88.2
283;88.2
283.5;88.27
284;88.27
284.5;88.34
285;88.34
285.5;88.41
286;88.48
286.5;88.48
287;88.54
287.5;88.54
288;88.61
288.5;88.61
289;88.68
289.5;88.68
290;88.75
290.5;88.81
291;88.81
291.5;88.88
292;88.88
292.5;88.94
293;88.94
293.5;89.01
294;89.01
294.5;89.07
295;89.14
295.5;89.14
296;89.2
296.5;89.2
297;89.26
297.5;89.26
298;89.33
298.5;89.39
299;89.39
299.5;89.45
300;89.45
300.5;89.51
301;89.51
301.5;89.57
302;89.57
302.5;89.64
303;89.7
303.5;89.7
304;89.76
304.5;89.76
305;89.81
305.5;89.81
306;89.87
306.5;89.87
307;89.93
307.5;89.99
308;89.99
308.5;90.05
309;90.05
309.5;90.11
310;90.11
310.5;90.16
311;90.16
311.5;90.22
312;90.28
312.5;90.28
313;90.34
313.5;90.34
314;90.39
314.5;90.39
315;90.45
315.5;90.51
316;90.51
316.5;90.57
317;90.57
317.5;90.62
318;90.62
318.5;90.68
319;90.68
319.5;90.74
320;90.8
320.5;90.8
321;90.85
321.5;90.85
322;90.91
322.5;90.91
323;90.97
323.5;90.97
324;91.02
324.5;91.08
325;91.08
325.5;91.14
326;91.14
326.5;91.2
327;91.2
327.5;91.25
328;91.25
328.5;91.31
329;91.36
329.5;91.36
330;91.42
330.5;91.42
331;91.48
331.5;91.48
332;91.53
332.5;91.59
333;91.59
333.5;91.64
334;91.64
334.5;91.69
335;91.69
335.5;91.75
336;91.75
336.5;91.8
337;91.85
337.5;91.85
338;91.9
338.5;91.9
339;91.95
339.5;91.95
340;92.01
340.5;92.01
341;92.06
341.5;92.11
342;92.11
342.5;92.16
343;92.16
343.5;92.21
344;92.21
344.5;92.25
345;92.25
345.5;92.3
346;92.35
346.5;92.35
347;92.4
347.5;92.4
348;92.45
348.5;92.45
349;92.49
349.5;92.54
350;92.54
350.5;92.59
351;92.59
351.5;92.64
352;92.64
352.5;92.68
353;92.68
353.5;92.73
354;92.77
354.5;92.77
355;92.82
355.5;92.82
356;92.86
356.5;92.86
357;92.91
357.5;92.91
358;92.95
358.5;93
359;93
359.5;93.04
360;93.04
360.5;93.08
361;93.08
361.5;93.13
362;93.17
362.5;93.17
363;93.21
363.5;93.21
364;93.25
364.5;93.25
365;93.29
365.5;93.29
366;93.34
366.5;93.38
367;93.38
367.5;93.42
368;93.42
368.5;93.47
369;93.47
369.5;93.51
370;93.51
370.5;93.55
371;93.59
371.5;93.59
372;93.63
372.5;93.63
373;93.67
373.5;93.67
374;93.71
374.5;93.71
375;93.75
375.5;93.79
376;93.79
376.5;93.83
377;93.83
377.5;93.87
378;93.87
378.5;93.91
379;93.95
379.5;93.95
380;93.99
380.5;93.99
381;94.03
381.5;94.03
382;94.07
382.5;94.07
383;94.1
383.5;94.14
384;94.14
384.5;94.18
385;94.18
385.5;94.22
386;94.22
386.5;94.26
387;94.26
387.5;94.3
388;94.34
388.5;94.34
389;94.38
389.5;94.38
390;94.42
390.5;94.42
391;94.46
391.5;94.5
392;94.5
392.5;94.54
393;94.54
393.5;94.58
394;94.58
394.5;94.62
395;94.62
395.5;94.65
396;94.69
396.5;94.69
397;94.73
397.5;94.73
398;94.77
398.5;94.77
399;94.81
399.5;94.81
400;94.85
400.5;94.89
401;94.89
401.5;94.93
402;94.93
402.5;94.96
403;94.96
403.5;95
404;95.04
404.5;95.04
405;95.08
405.5;95.08
406;95.12
406.5;95.12
407;95.15
407.5;95.15
408;95.19
408.5;95.23
409;95.23
409.5;95.26
410;95.26
410.5;95.3
411;95.3
411.5;95.34
412;95.34
412.5;95.37
413;95.41
413.5;95.41
414;95.44
414.5;95.44
415;95.48
415.5;95.48
416;95.52
416.5;95.55
417;95.55
417.5;95.59
418;95.59
418.5;95.62
419;95.62
419.5;95.65
420;95.65
420.5;95.69
421;95.72
421.5;95.72
422;95.75
422.5;95.75
423;95.79
423.5;95.79
424;95.82
424.5;95.82
425;95.85
425.5;95.88
426;95.88
426.5;95.92
427;95.92
427.5;95.95
428;95.95
428.5;95.98
429;96.01
429.5;96.01
430;96.04
430.5;96.04
431;96.07
431.5;96.07
432;96.1
432.5;96.1
433;96.13
433.5;96.16
434;96.16
434.5;96.19
435;96.19
435.5;96.22
436;96.22
436.5;96.25
437;96.25
437.5;96.27
438;96.3
438.5;96.3
439;96.32
439.5;96.32
440;96.35
440.5;96.35
441;96.38
441.5;96.4
442;96.4
442.5;96.43
443;96.43
443.5;96.46
444;96.46
444.5;96.48
445;96.48
445.5;96.51
446;96.53
446.5;96.53
447;96.56
447.5;96.56
448;96.58
448.5;96.58
449;96.61
449.5;96.61
450;96.63
450.5;96.66
451;96.66
451.5;96.69
452;96.69
452.5;96.71
453;96.71
453.5;96.74
454;96.77
454.5;96.77
455;96.79
455.5;96.79
456;96.82
456.5;96.82
457;96.85
457.5;96.85
458;96.88
458.5;96.91
459;96.91
459.5;96.94
460;96.94
460.5;96.97
461;96.97
461.5;96.99
462;96.99
462.5;97.02
463;97.06
463.5;97.06
464;97.09
464.5;97.09
465;97.11
465.5;97.11
466;97.14
466.5;97.17
467;97.17
467.5;97.2
468;97.2
468.5;97.23
469;97.23
469.5;97.26
470;97.26
470.5;97.29
471;97.31
471.5;97.31
472;97.34
472.5;97.34
473;97.37
473.5;97.37
474;97.4
474.5;97.43
475;97.43
475.5;97.46
476;97.46
476.5;97.48
477;97.48
477.5;97.51
478;97.51
478.5;97.53
479;97.56
479.5;97.56
480;97.59
480.5;97.59
481;97.61
481.5;97.61
482;97.64
482.5;97.64
483;97.66
483.5;97.69
484;97.69
484.5;97.71
485;97.71
485.5;97.73
486;97.73
486.5;97.75
487;97.77
487.5;97.77
488;97.79
488.5;97.79
489;97.81
489.5;97.81
490;97.83
490.5;97.83
491;97.84
491.5;97.86
492;97.86
492.5;97.88
493;97.88
493.5;97.9
494;97.9
494.5;97.92
495;97.92
495.5;97.94
496;97.96
496.5;97.96
497;97.98
497.5;97.98
498;98
498.5;98
499;98.03
499.5;98.05
500;98.05
500.5;98.07
501;98.07
501.5;98.1
502;98.1
502.5;98.12
503;98.12
503.5;98.14
504;98.16
504.5;98.16
505;98.19
505.5;98.19
506;98.21
506.5;98.21
507;98.23
507.5;98.23
508;98.25
508.5;98.28
509;98.28
509.5;98.3
510;98.3
510.5;98.32
511;98.32
511.5;98.34
512;98.36
512.5;98.36
513;98.39
513.5;98.39
514;98.41
514.5;98.41
515;98.43
515.5;98.43
516;98.45
516.5;98.47
517;98.47
517.5;98.49
518;98.49
518.5;98.51
519;98.51
519.5;98.53
520;98.55
520.5;98.55
521;98.57
521.5;98.57
522;98.59
522.5;98.59
523;98.61
523.5;98.61
524;98.64
524.5;98.66
525;98.66
525.5;98.68
526;98.68
526.5;98.7
527;98.7
527.5;98.73
528;98.73
528.5;98.75
529;98.77
529.5;98.77
530;98.8
530.5;98.8
531;98.82
531.5;98.82
532;98.84
532.5;98.87
533;98.87
533.5;98.89
534;98.89
534.5;98.92
535;98.92
535.5;98.94
536;98.94
536.5;98.97
537;98.99
537.5;98.99
538;99.02
538.5;99.02
539;99.04
539.5;99.04
540;99.07
540.5;99.09
541;99.09
541.5;99.11
542;99.11
542.5;99.14
543;99.14
543.5;99.16
544;99.16
544.5;99.18
545;99.2
545.5;99.2
546;99.22
546.5;99.22
547;99.24
547.5;99.24
548;99.26
548.5;99.26
549;99.28
549.5;99.3
550;99.3
550.5;99.32
551;99.32
551.5;99.34
552;99.34
552.5;99.36
553;99.38
553.5;99.38
554;99.39
554.5;99.39
555;99.41
555.5;99.41
556;99.43
556.5;99.43
557;99.45
557.5;99.47
558;99.47
558.5;99.49
559;99.49
559.5;99.51
560;99.51
560.5;99.52
561;99.54
561.5;99.54
562;99.56
562.5;99.56
563;99.58
563.5;99.58
564;99.6
564.5;99.6
565;99.62
565.5;99.64
566;99.64
566.5;99.65
567;99.65
567.5;99.67
568;99.67
568.5;99.69
569;99.69
569.5;99.7
570;99.72
570.5;99.72
571;99.73
571.5;99.73
572;99.75
572.5;99.75
573;99.76
573.5;99.78
574;99.78
574.5;99.79
575;99.79
575.5;99.81
576;99.81
576.5;99.82
577;99.82
577.5;99.84
578;99.85
578.5;99.85
579;99.87
579.5;99.87
580;99.88
580.5;99.88
581;99.9
581.5;99.91
582;99.91
582.5;99.93
583;99.93
583.5;99.94
584;99.94
584.5;99.96
585;99.96
585.5;99.97
586;99.99
586.5;99.99
587;100
587.5;100
588;100
588.5;100
589;100
589.5;100
590;100
590.5;100
591;100
591.5;100
592;100
592.5;100.1
593;100.1
593.5;100.1
594;100.1
594.5;100.1
595;100.1
595.5;100.1
596;100.1
596.5;100.1
597;100.2
597.5;100.2
598;100.2
598.5;100.2
599;100.2
599.5;100.2
600;100.2
600.5;100.2
601;100.2
601.5;100.2
602;100.3
602.5;100.3
603;100.3
603.5;100.3
604;100.3
604.5;100.3
605;100.3
605.5;100.3
606;100.3
606.5;100.3
607;100.3
607.5;100.4
608;100.4
608.5;100.4
609;100.4
609.5;100.4
610;100.4
610.5;100.4
611;100.4
611.5;100.4
612;100.4
612.5;100.4
613;100.5
613.5;100.5
614;100.5
614.5;100.5
615;100.5
615.5;100.5
616;100.5
616.5;100.5
617;100.5
617.5;100.6
618;100.6
618.5;100.6
619;100.6
619.5;100.6
620;100.6
620.5;100.6
621;100.6
621.5;100.6
622;100.7
622.5;100.7
623;100.7
623.5;100.7
624;100.7
624.5;100.7
625;100.7
625.5;100.8
626;100.8
626.5;100.8
627;100.8
627.5;100.8
628;100.8
628.5;100.8
629;100.9
629.5;100.9
630;100.9
630.5;100.9
631;100.9
631.5;100.9
632;100.9
632.5;100.9
633;100.9
633.5;101
634;101
634.5;101
635;101
635.5;101
636;101
636.5;101
637;101
637.5;101
638;101
638.5;101
639;101.1
639.5;101.1
640;101.1
640.5;101.1
641;101.1
641.5;101.1
642;101.1
642.5;101.1
643;101.1
643.5;101.1
644;101.2
644.5;101.2
645;101.2
645.5;101.2
646;101.2
646.5;101.2
647;101.2
647.5;101.2
648;101.2
648.5;101.2
649;101.2
649.5;101.2
650;101.2
650.5;101.3
651;101.3
651.5;101.3
652;101.3
652.5;101.3
653;101.3
653.5;101.3
654;101.3
654.5;101.3
655;101.3
655.5;101.3
656;101.3
656.5;101.4
657;101.4
657.5;101.4
658;101.4
658.5;101.4
659;101.4
659.5;101.4
660;101.4
660.5;101.4
661;101.4
661.5;101.4
662;101.4
662.5;101.4
663;101.4
663.5;101.5
664;101.5
664.5;101.5
665;101.5
665.5;101.5
666;101.5
666.5;101.5
667;101.5
667.5;101.5
668;101.5
668.5;101.5
669;101.5
669.5;101.5
670;101.6
670.5;101.6
671;101.6
671.5;101.6
672;101.6
672.5;101.6
673;101.6
673.5;101.6
674;101.6
674.5;101.6
675;101.6
675.5;101.6
676;101.7
676.5;101.7
677;101.7
677.5;101.7
678;101.7
678.5;101.7
679;101.7
679.5;101.7
680;101.7
680.5;101.7
681;101.7
681.5;101.8
682;101.8
682.5;101.8
683;101.8
683.5;101.8
684;101.8
684.5;101.8
685;101.8
685.5;101.8
686;101.8
686.5;101.8
687;101.8
687.5;101.9
688;101.9
688.5;101.9
689;101.9
689.5;101.9
690;101.9
690.5;101.9
691;101.9
691.5;101.9
692;101.9
692.5;101.9
693;101.9
693.5;101.9
694;102
694.5;102
695;102
695.5;102
696;102
696.5;102
697;102
697.5;102
698;102
698.5;102
699;102
699.5;102
700;102.1
700.5;102.1
701;102.1
701.5;102.1
702;102.1
702.5;102.1
703;102.1
703.5;102.1
704;102.1
704.5;102.1
705;102.1
705.5;102.1
706;102.1
706.5;102.2
707;102.2
707.5;102.2
708;102.2
708.5;102.2
709;102.2
709.5;102.2
710;102.2
710.5;102.2
711;102.2
711.5;102.2
712;102.3
712.5;102.3
713;102.3
713.5;102.3
714;102.3
714.5;102.3
715;102.3
715.5;102.3
716;102.3
716.5;102.3
717;102.3
717.5;102.3
718;102.4
718.5;102.4
719;102.4
719.5;102.4
720;102.4
720.5;102.4
721;102.4
721.5;102.4
722;102.4
722.5;102.4
723;102.4
723.5;102.4
724;102.5
724.5;102.5
725;102.5
725.5;102.5
726;102.5
726.5;102.5
727;102.5
727.5;102.5
728;102.5
728.5;102.5
729;102.5
729.5;102.5
730;102.5
730.5;102.6
731;102.6
731.5;102.6
732;102.6
732.5;102.6
733;102.6
733.5;102.6
734;102.6
734.5;102.6
735;102.6
735.5;102.6
736;102.6
736.5;102.7
737;102.7
737.5;102.7
738;102.7
738.5;102.7
739;102.7
739.5;102.7
740;102.7
740.5;102.7
741;102.7
741.5;102.7
742;102.7
742.5;102.7
743;102.8
743.5;102.8
744;102.8
744.5;102.8
745;102.8
745.5;102.8
746;102.8
746.5;102.8
747;102.8
747.5;102.8
748;102.8
748.5;102.8
749;102.8
749.5;102.8
750;102.9
750.5;102.9
751;102.9
751.5;102.9
752;102.9
752.5;102.9
753;102.9
753.5;102.9
754;102.9
754.5;102.9
755;102.9
755.5;102.9
756;102.9
756.5;102.9
757;103
757.5;103
758;103
758.5;103
759;103
759.5;103
760;103
760.5;103
761;103
761.5;103
762;103
762.5;103
763;103
763.5;103
764;103
764.5;103
765;103.1
765.5;103.1
766;103.1
766.5;103.1
767;103.1
767.5;103.1
768;103.1
768.5;103.1
769;103.1
769.5;103.1
770;103.1
770.5;103.1
771;103.1
771.5;103.1
772;103.1
772.5;103.1
773;103.2
773.5;103.2
774;103.2
774.5;103.2
775;103.2
775.5;103.2
776;103.2
776.5;103.2
777;103.2
777.5;103.2
778;103.2
778.5;103.2
779;103.2
779.5;103.2
780;103.2
780.5;103.2
781;103.3
781.5;103.3
782;103.3
782.5;103.3
783;103.3
783.5;103.3
784;103.3
784.5;103.3
785;103.3
785.5;103.3
786;103.3
786.5;103.3
787;103.3
787.5;103.3
788;103.3
788.5;103.4
789;103.4
789.5;103.4
790;103.4
790.5;103.4
791;103.4
791.5;103.4
792;103.4
792.5;103.4
793;103.4
793.5;103.4
794;103.4
794.5;103.4
795;103.4
795.5;103.5
796;103.5
796.5;103.5
797;103.5
797.5;103.5
798;103.5
798.5;103.5
799;103.5
799.5;103.5
800;103.5
800.5;103.5
801;103.5
801.5;103.5
802;103.5
802.5;103.5
803;103.5
803.5;103.5
804;103.5
804.5;103.6
805;103.6
805.5;103.6
806;103.6
806.5;103.6
807;103.6
807.5;103.6
808;103.6
808.5;103.6
809;103.6
809.5;103.6
810;103.6
810.5;103.6
811;103.6
811.5;103.6
812;103.6
812.5;103.6
813;103.6
813.5;103.6
814;103.6
814.5;103.6
815;103.7
815.5;103.7
816;103.7
816.5;103.7
817;103.7
817.5;103.7
818;103.7
818.5;103.7
819;103.7
819.5;103.7
820;103.7
820.5;103.7
821;103.7
821.5;103.7
822;103.7
822.5;103.7
823;103.7
823.5;103.7
824;103.7
824.5;103.7
825;103.7
825.5;103.7
826;103.7
826.5;103.8
827;103.8
827.5;103.8
828;103.8
828.5;103.8
829;103.8
829.5;103.8
830;103.8
830.5;103.8
831;103.8
831.5;103.8
832;103.8
832.5;103.8
833;103.8
833.5;103.8
834;103.8
834.5;103.8
835;103.8
835.5;103.8
836;103.8
836.5;103.8
837;103.9
837.5;103.9
838;103.9
838.5;103.9
839;103.9
839.5;103.9
840;103.9
840.5;103.9
841;103.9
841.5;103.9
842;103.9
842.5;103.9
843;103.9
843.5;103.9
844;103.9
844.5;103.9
845;103.9
845.5;103.9
846;103.9
846.5;103.9
847;103.9
847.5;103.9
848;103.9
848.5;103.9
849;103.9
849.5;103.9
850;103.9
850.5;104
851;104
851.5;104
852;104
852.5;104
853;104
853.5;104
854;104
854.5;104
855;104
855.5;104
856;104
856.5;104
857;104
857.5;104
858;104
858.5;104
859;104
859.5;104
860;104
860.5;104
861;104
861.5;104
862;104.1
862.5;104.1
863;104.1
863.5;104.1
864;104.1
864.5;104.1
865;104.1
865.5;104.1
866;104.1
866.5;104.1
867;104.1
867.5;104.1
868;104.1
868.5;104.1
869;104.1
869.5;104.1
870;104.1
870.5;104.1
871;104.1
871.5;104.1
872;104.1
872.5;104.1
873;104.1
873.5;104.2
874;104.2
874.5;104.2
875;104.2
875.5;104.2
876;104.2
876.5;104.2
877;104.2
877.5;104.2
878;104.2
878.5;104.2
879;104.2
879.5;104.2
880;104.2
880.5;104.2
881;104.2
881.5;104.2
882;104.2
882.5;104.3
883;104.3
883.5;104.3
884;104.3
884.5;104.3
885;104.3
885.5;104.3
886;104.3
886.5;104.3
887;104.3
887.5;104.3
888;104.3
888.5;104.3
889;104.3
889.5;104.3
890;104.3
890.5;104.4
891;104.4
891.5;104.4
892;104.4
892.5;104.4
893;104.4
893.5;104.4
894;104.4
894.5;104.4
895;104.4
895.5;104.4
896;104.4
896.5;104.4
897;104.5
897.5;104.5
898;104.5
898.5;104.5
899;104.5
899.5;104.5
900;104.5
900.5;104.5
901;104.5
901.5;104.5
902;104.5
902.5;104.5
903;104.5
903.5;104.5
904;104.5
904.5;104.5
905;104.6
905.5;104.6
906;104.6
906.5;104.6
907;104.6
907.5;104.6
908;104.6
908.5;104.6
909;104.6
909.5;104.6
910;104.6
910.5;104.6
911;104.6
911.5;104.6
912;104.6
912.5;104.6
913;104.7
913.5;104.7
914;104.7
914.5;104.7
915;104.7
915.5;104.7
916;104.7
916.5;104.7
917;104.7
917.5;104.7
918;104.7
918.5;104.7
919;104.7
919.5;104.7
920;104.7
920.5;104.7
921;104.7
921.5;104.8
922;104.8
922.5;104.8
923;104.8
923.5;104.8
924;104.8
924.5;104.8
925;104.8
925.5;104.8
926;104.8
926.5;104.8
927;104.8
927.5;104.8
928;104.8
928.5;104.8
929;104.8
929.5;104.8
930;104.8
930.5;104.8
931;104.8
931.5;104.8
932;104.8
932.5;104.8
933;104.9
933.5;104.9
934;104.9
934.5;104.9
935;104.9
935.5;104.9
936;104.9
936.5;104.9
937;104.9
937.5;104.9
938;104.9
938.5;104.9
939;104.9
939.5;104.9
940;104.9
940.5;104.9
941;104.9
941.5;104.9
942;104.9
942.5;104.9
943;104.9
943.5;104.9
944;104.9
944.5;104.9
945;104.9
945.5;104.9
946;104.9
946.5;105
947;105
947.5;105
948;105
948.5;105
949;105
949.5;105
950;105
950.5;105
951;105
951.5;105
952;105
952.5;105
953;105
953.5;105
954;105
954.5;105.1
955;105.1
955.5;105.1
956;105.1
956.5;105.1
957;105.1
957.5;105.1
958;105.1
958.5;105.1
959;105.1
959.5;105.1
960;105.1
960.5;105.1
961;105.1
961.5;105.1
962;105.1
962.5;105.2
963;105.2
963.5;105.2
964;105.2
964.5;105.2
965;105.2
965.5;105.2
966;105.2
966.5;105.2
967;105.2
967.5;105.2
968;105.2
968.5;105.2
969;105.2
969.5;105.2
970;105.2
970.5;105.2
971;105.2
971.5;105.2
972;105.2
972.5;105.2
973;105.2
973.5;105.2
974;105.3
974.5;105.3
975;105.3
975.5;105.3
976;105.3
976.5;105.3
977;105.3
977.5;105.3
978;105.3
978.5;105.3
979;105.3
979.5;105.3
980;105.3
980.5;105.3
981;105.3
981.5;105.3
982;105.3
982.5;105.3
983;105.3
983.5;105.3
984;105.3
984.5;105.3
985;105.3
985.5;105.4
986;105.4
986.5;105.4
987;105.4
987.5;105.4
988;105.4
988.5;105.4
989;105.4
989.5;105.4
990;105.4
990.5;105.4
991;105.4
991.5;105.4
992;105.4
992.5;105.4
993;105.4
993.5;105.4
994;105.4
994.5;105.4
995;105.4
995.5;105.4
996;105.4
996.5;105.4
997;105.4
997.5;105.4
998;105.4
998.5;105.4
999;105.4
999.5;105.4
1000;105.4
1000.5;105.4
1001;105.4
1001.5;105.4
1002;105.4
1002.5;105.4
1003;105.4
1003.5;105.4
1004;105.4
1004.5;105.4
1005;105.4
1005.5;105.4
1006;105.4
1006.5;105.4
1007;105.4
1007.5;105.4
1008;105.4
1008.5;105.4
1009;105.4
1009.5;105.4
1010;105.4
1010.5;105.4
1011;105.4
1011.5;105.4
